fecha,año,mes,mes_nombre,insumo,indice,categoria
2024-03-01,2024,3,Marzo,Profenofos,147.51,Insecticida
2024-03-01,2024,3,Marzo,Profenofos + cipermetrina,123.7,Insecticida
2024-03-01,2024,3,Marzo,Tiametoxam + lambdacihalotrina,91.57,Insecticida
2024-04-01,2024,4,Abril,10-20-30,137.64,Fertilizante compuesto
2024-04-01,2024,4,Abril,12-24-12,170.28,Fertilizante compuesto
2024-04-01,2024,4,Abril,13-26-6,159.18,Fertilizante compuesto
2024-04-01,2024,4,Abril,15-15-15,148.55,Fertilizante compuesto
2024-04-01,2024,4,Abril,15-4-23,146.52,Fertilizante compuesto
2024-04-01,2024,4,Abril,17-6-18-2,137.36,Fertilizante compuesto
2024-04-01,2024,4,Abril,18-18-18,149.65,Fertilizante compuesto
2024-04-01,2024,4,Abril,25-4-24,133.89,Fertilizante compuesto
2024-04-01,2024,4,Abril,28-4-0-6,141.44,Fertilizante compuesto
2024-04-01,2024,4,Abril,31-8-8,147.41,Fertilizante compuesto
2024-04-01,2024,4,Abril,DAP 18-46,168.41,Fertilizante simple
2024-04-01,2024,4,Abril,KCL 0-0-60,136.4,Fertilizante simple
2024-04-01,2024,4,Abril,SAM,119.75,Fertilizante simple
2024-04-01,2024,4,Abril,Urea 46%,133.69,Fertilizante simple
2024-04-01,2024,4,Abril,Urea sulfato,131.43,Fertilizante simple
2024-04-01,2024,4,Abril,Azoxistrobin + difenoconazol,123.98,Fungicida
2024-04-01,2024,4,Abril,Clorotalonil,91.52,Fungicida
2024-04-01,2024,4,Abril,Difenoconazol,105.51,Fungicida
2024-04-01,2024,4,Abril,Dimetomorf,111.2,Fungicida
2024-04-01,2024,4,Abril,Mancozeb,156.97,Fungicida
2024-04-01,2024,4,Abril,Mancozeb + cimoxanil,138.57,Fungicida
2024-04-01,2024,4,Abril,Mancozeb + metalaxil-m,125.05,Fungicida
2024-04-01,2024,4,Abril,Propineb + fluopicolide,133.38,Fungicida
2024-04-01,2024,4,Abril,Tebuconazol + trifloxistrobin,119.43,Fungicida
2024-04-01,2024,4,Abril,"2,4-D",135.32,Herbicida
2024-04-01,2024,4,Abril,"2,4-D + picloram",141.49,Herbicida
2024-04-01,2024,4,Abril,"Aminopiralid + 2,4-D",150.39,Herbicida
2024-04-01,2024,4,Abril,Diuron,137.39,Herbicida
2024-04-01,2024,4,Abril,Glifosato,150.37,Herbicida
2024-04-01,2024,4,Abril,Glufosinato de amonio,112.29,Herbicida
2024-04-01,2024,4,Abril,Metsulfuron metil,91.71,Herbicida
2024-04-01,2024,4,Abril,Oxadiazon,99.61,Herbicida
2024-04-01,2024,4,Abril,Paraquat,135.15,Herbicida
2024-04-01,2024,4,Abril,Pendimetalin,119.01,Herbicida
2024-04-01,2024,4,Abril,Picloram,161.41,Herbicida
2024-04-01,2024,4,Abril,Propanil,147.46,Herbicida
2024-04-01,2024,4,Abril,Abamectina,100.8,Insecticida
2024-04-01,2024,4,Abril,Cipermetrina,126.35,Insecticida
2024-04-01,2024,4,Abril,Clorpirifos,,Insecticida
2024-04-01,2024,4,Abril,Fipronil,115.94,Insecticida
2024-04-01,2024,4,Abril,Imidacloprid,98.62,Insecticida
2024-04-01,2024,4,Abril,Metomil,123.36,Insecticida
2024-04-01,2024,4,Abril,Profenofos,147.38,Insecticida
2024-04-01,2024,4,Abril,Profenofos + cipermetrina,124.37,Insecticida
2024-04-01,2024,4,Abril,Tiametoxam + lambdacihalotrina,91.01,Insecticida
2024-05-01,2024,5,Mayo,10-20-30,137.87,Fertilizante compuesto
2024-05-01,2024,5,Mayo,12-24-12,164.77,Fertilizante compuesto
2024-05-01,2024,5,Mayo,13-26-6,155.09,Fertilizante compuesto
2024-05-01,2024,5,Mayo,15-15-15,146.36,Fertilizante compuesto
2024-05-01,2024,5,Mayo,15-4-23,143.41,Fertilizante compuesto
2024-05-01,2024,5,Mayo,17-6-18-2,134.35,Fertilizante compuesto
2024-05-01,2024,5,Mayo,18-18-18,148.5,Fertilizante compuesto
2024-05-01,2024,5,Mayo,25-4-24,134.18,Fertilizante compuesto
2024-05-01,2024,5,Mayo,28-4-0-6,128.81,Fertilizante compuesto
2024-05-01,2024,5,Mayo,31-8-8,136.99,Fertilizante compuesto
2024-05-01,2024,5,Mayo,DAP 18-46,166.66,Fertilizante simple
2024-05-01,2024,5,Mayo,KCL 0-0-60,132.9,Fertilizante simple
2024-05-01,2024,5,Mayo,SAM,115.76,Fertilizante simple
2024-05-01,2024,5,Mayo,Urea 46%,130.85,Fertilizante simple
2024-05-01,2024,5,Mayo,Urea sulfato,128.06,Fertilizante simple
2024-05-01,2024,5,Mayo,Azoxistrobin + difenoconazol,123.92,Fungicida
2024-05-01,2024,5,Mayo,Clorotalonil,90.87,Fungicida
2024-05-01,2024,5,Mayo,Difenoconazol,104.0,Fungicida
2024-05-01,2024,5,Mayo,Dimetomorf,107.57,Fungicida
2024-05-01,2024,5,Mayo,Mancozeb,155.74,Fungicida
2024-05-01,2024,5,Mayo,Mancozeb + cimoxanil,134.02,Fungicida
2024-05-01,2024,5,Mayo,Mancozeb + metalaxil-m,124.14,Fungicida
2024-05-01,2024,5,Mayo,Propineb + fluopicolide,133.67,Fungicida
2024-05-01,2024,5,Mayo,Tebuconazol + trifloxistrobin,119.71,Fungicida
2024-05-01,2024,5,Mayo,"2,4-D",125.54,Herbicida
2024-05-01,2024,5,Mayo,"2,4-D + picloram",137.73,Herbicida
2024-05-01,2024,5,Mayo,"Aminopiralid + 2,4-D",148.58,Herbicida
2024-05-01,2024,5,Mayo,Diuron,134.09,Herbicida
2024-05-01,2024,5,Mayo,Glifosato,144.98,Herbicida
2024-05-01,2024,5,Mayo,Glufosinato de amonio,104.54,Herbicida
2024-05-01,2024,5,Mayo,Metsulfuron metil,89.1,Herbicida
2024-05-01,2024,5,Mayo,Oxadiazon,99.79,Herbicida
2024-05-01,2024,5,Mayo,Paraquat,133.46,Herbicida
2024-05-01,2024,5,Mayo,Pendimetalin,117.62,Herbicida
2024-05-01,2024,5,Mayo,Picloram,160.3,Herbicida
2024-05-01,2024,5,Mayo,Propanil,146.31,Herbicida
2024-05-01,2024,5,Mayo,Abamectina,100.52,Insecticida
2024-05-01,2024,5,Mayo,Cipermetrina,124.2,Insecticida
2024-05-01,2024,5,Mayo,Clorpirifos,,Insecticida
2024-05-01,2024,5,Mayo,Fipronil,115.24,Insecticida
2024-05-01,2024,5,Mayo,Imidacloprid,98.92,Insecticida
2024-05-01,2024,5,Mayo,Metomil,122.57,Insecticida
2024-05-01,2024,5,Mayo,Profenofos,145.56,Insecticida
2024-05-01,2024,5,Mayo,Profenofos + cipermetrina,124.4,Insecticida
2024-05-01,2024,5,Mayo,Tiametoxam + lambdacihalotrina,89.67,Insecticida
2024-06-01,2024,6,Junio,10-20-30,138.49,Fertilizante compuesto
2024-06-01,2024,6,Junio,12-24-12,161.68,Fertilizante compuesto
2024-06-01,2024,6,Junio,13-26-6,154.8,Fertilizante compuesto
2024-06-01,2024,6,Junio,15-15-15,144.49,Fertilizante compuesto
2024-06-01,2024,6,Junio,15-4-23,142.92,Fertilizante compuesto
2024-06-01,2024,6,Junio,17-6-18-2,135.71,Fertilizante compuesto
2024-06-01,2024,6,Junio,18-18-18,150.64,Fertilizante compuesto
2024-06-01,2024,6,Junio,25-4-24,140.72,Fertilizante compuesto
2024-06-01,2024,6,Junio,28-4-0-6,133.59,Fertilizante compuesto
2024-06-01,2024,6,Junio,31-8-8,145.03,Fertilizante compuesto
2024-06-01,2024,6,Junio,DAP 18-46,165.28,Fertilizante simple
2024-06-01,2024,6,Junio,KCL 0-0-60,129.88,Fertilizante simple
2024-06-01,2024,6,Junio,SAM,113.41,Fertilizante simple
2024-06-01,2024,6,Junio,Urea 46%,131.59,Fertilizante simple
2024-06-01,2024,6,Junio,Urea sulfato,127.33,Fertilizante simple
2024-06-01,2024,6,Junio,Azoxistrobin + difenoconazol,125.03,Fungicida
2024-06-01,2024,6,Junio,Clorotalonil,90.47,Fungicida
2024-06-01,2024,6,Junio,Difenoconazol,105.07,Fungicida
2024-06-01,2024,6,Junio,Dimetomorf,105.3,Fungicida
2024-06-01,2024,6,Junio,Mancozeb,155.15,Fungicida
2024-06-01,2024,6,Junio,Mancozeb + cimoxanil,134.63,Fungicida
2024-06-01,2024,6,Junio,Mancozeb + metalaxil-m,123.78,Fungicida
2024-06-01,2024,6,Junio,Propineb + fluopicolide,132.6,Fungicida
2024-06-01,2024,6,Junio,Tebuconazol + trifloxistrobin,119.39,Fungicida
2024-06-01,2024,6,Junio,"2,4-D",123.19,Herbicida
2024-06-01,2024,6,Junio,"2,4-D + picloram",135.85,Herbicida
2024-06-01,2024,6,Junio,"Aminopiralid + 2,4-D",147.93,Herbicida
2024-06-01,2024,6,Junio,Diuron,127.47,Herbicida
2024-06-01,2024,6,Junio,Glifosato,142.38,Herbicida
2024-06-01,2024,6,Junio,Glufosinato de amonio,108.71,Herbicida
2024-06-01,2024,6,Junio,Metsulfuron metil,84.0,Herbicida
2024-06-01,2024,6,Junio,Oxadiazon,99.93,Herbicida
2024-06-01,2024,6,Junio,Paraquat,131.66,Herbicida
2024-06-01,2024,6,Junio,Pendimetalin,119.55,Herbicida
2024-06-01,2024,6,Junio,Picloram,150.63,Herbicida
2024-06-01,2024,6,Junio,Propanil,144.71,Herbicida
2024-06-01,2024,6,Junio,Abamectina,99.76,Insecticida
2024-06-01,2024,6,Junio,Cipermetrina,125.22,Insecticida
2024-06-01,2024,6,Junio,Clorpirifos,,Insecticida
2024-06-01,2024,6,Junio,Fipronil,121.42,Insecticida
2024-06-01,2024,6,Junio,Imidacloprid,95.63,Insecticida
2024-06-01,2024,6,Junio,Metomil,122.09,Insecticida
2024-06-01,2024,6,Junio,Profenofos,144.68,Insecticida
2024-06-01,2024,6,Junio,Profenofos + cipermetrina,123.83,Insecticida
2024-06-01,2024,6,Junio,Tiametoxam + lambdacihalotrina,88.82,Insecticida
2024-07-01,2024,7,Julio,10-20-30,140.31,Fertilizante compuesto
2024-07-01,2024,7,Julio,12-24-12,163.39,Fertilizante compuesto
2024-07-01,2024,7,Julio,13-26-6,161.81,Fertilizante compuesto
2024-07-01,2024,7,Julio,15-15-15,147.81,Fertilizante compuesto
2024-07-01,2024,7,Julio,15-4-23,146.76,Fertilizante compuesto
2024-07-01,2024,7,Julio,17-6-18-2,139.71,Fertilizante compuesto
2024-07-01,2024,7,Julio,18-18-18,152.45,Fertilizante compuesto
2024-07-01,2024,7,Julio,25-4-24,147.83,Fertilizante compuesto
2024-07-01,2024,7,Julio,28-4-0-6,137.09,Fertilizante compuesto
2024-07-01,2024,7,Julio,31-8-8,145.2,Fertilizante compuesto
2024-07-01,2024,7,Julio,DAP 18-46,167.96,Fertilizante simple
2024-07-01,2024,7,Julio,KCL 0-0-60,133.18,Fertilizante simple
2024-07-01,2024,7,Julio,SAM,114.7,Fertilizante simple
2024-07-01,2024,7,Julio,Urea 46%,132.44,Fertilizante simple
2024-07-01,2024,7,Julio,Urea sulfato,127.91,Fertilizante simple
2024-07-01,2024,7,Julio,Azoxistrobin + difenoconazol,125.38,Fungicida
2024-07-01,2024,7,Julio,Clorotalonil,90.1,Fungicida
2024-07-01,2024,7,Julio,Difenoconazol,103.57,Fungicida
2024-07-01,2024,7,Julio,Dimetomorf,107.21,Fungicida
2024-07-01,2024,7,Julio,Mancozeb,152.63,Fungicida
2024-07-01,2024,7,Julio,Mancozeb + cimoxanil,132.42,Fungicida
2024-07-01,2024,7,Julio,Mancozeb + metalaxil-m,123.61,Fungicida
2024-07-01,2024,7,Julio,Propineb + fluopicolide,132.36,Fungicida
2024-07-01,2024,7,Julio,Tebuconazol + trifloxistrobin,119.51,Fungicida
2024-07-01,2024,7,Julio,"2,4-D",124.48,Herbicida
2024-07-01,2024,7,Julio,"2,4-D + picloram",134.23,Herbicida
2024-07-01,2024,7,Julio,"Aminopiralid + 2,4-D",146.45,Herbicida
2024-07-01,2024,7,Julio,Diuron,126.7,Herbicida
2024-07-01,2024,7,Julio,Glifosato,137.64,Herbicida
2024-07-01,2024,7,Julio,Glufosinato de amonio,100.98,Herbicida
2024-07-01,2024,7,Julio,Metsulfuron metil,84.14,Herbicida
2024-07-01,2024,7,Julio,Oxadiazon,100.0,Herbicida
2024-07-01,2024,7,Julio,Paraquat,126.28,Herbicida
2024-07-01,2024,7,Julio,Pendimetalin,120.28,Herbicida
2024-07-01,2024,7,Julio,Picloram,128.98,Herbicida
2024-07-01,2024,7,Julio,Propanil,142.9,Herbicida
2024-07-01,2024,7,Julio,Abamectina,99.84,Insecticida
2024-07-01,2024,7,Julio,Cipermetrina,123.78,Insecticida
2024-07-01,2024,7,Julio,Clorpirifos,,Insecticida
2024-07-01,2024,7,Julio,Fipronil,131.34,Insecticida
2024-07-01,2024,7,Julio,Imidacloprid,95.09,Insecticida
2024-07-01,2024,7,Julio,Metomil,122.39,Insecticida
2024-07-01,2024,7,Julio,Profenofos,141.29,Insecticida
2024-07-01,2024,7,Julio,Profenofos + cipermetrina,123.93,Insecticida
2024-07-01,2024,7,Julio,Tiametoxam + lambdacihalotrina,87.7,Insecticida
2024-08-01,2024,8,Agosto,10-20-30,141.72,Fertilizante compuesto
2024-08-01,2024,8,Agosto,12-24-12,169.5,Fertilizante compuesto
2024-08-01,2024,8,Agosto,13-26-6,163.4,Fertilizante compuesto
2024-08-01,2024,8,Agosto,15-15-15,146.92,Fertilizante compuesto
2024-08-01,2024,8,Agosto,15-4-23,151.33,Fertilizante compuesto
2024-08-01,2024,8,Agosto,17-6-18-2,142.74,Fertilizante compuesto
2024-08-01,2024,8,Agosto,18-18-18,154.28,Fertilizante compuesto
2024-08-01,2024,8,Agosto,25-4-24,146.19,Fertilizante compuesto
2024-08-01,2024,8,Agosto,28-4-0-6,140.57,Fertilizante compuesto
2024-08-01,2024,8,Agosto,31-8-8,151.79,Fertilizante compuesto
2024-08-01,2024,8,Agosto,DAP 18-46,167.57,Fertilizante simple
2024-08-01,2024,8,Agosto,KCL 0-0-60,129.94,Fertilizante simple
2024-08-01,2024,8,Agosto,SAM,116.39,Fertilizante simple
2024-08-01,2024,8,Agosto,Urea 46%,133.55,Fertilizante simple
2024-08-01,2024,8,Agosto,Urea sulfato,128.48,Fertilizante simple
2024-08-01,2024,8,Agosto,Azoxistrobin + difenoconazol,125.15,Fungicida
2024-08-01,2024,8,Agosto,Clorotalonil,89.41,Fungicida
2024-08-01,2024,8,Agosto,Difenoconazol,102.74,Fungicida
2024-08-01,2024,8,Agosto,Dimetomorf,103.37,Fungicida
2024-08-01,2024,8,Agosto,Mancozeb,152.67,Fungicida
2024-08-01,2024,8,Agosto,Mancozeb + cimoxanil,131.22,Fungicida
2024-08-01,2024,8,Agosto,Mancozeb + metalaxil-m,122.68,Fungicida
2024-08-01,2024,8,Agosto,Propineb + fluopicolide,132.45,Fungicida
2024-08-01,2024,8,Agosto,Tebuconazol + trifloxistrobin,119.85,Fungicida
2024-08-01,2024,8,Agosto,"2,4-D",118.6,Herbicida
2024-08-01,2024,8,Agosto,"2,4-D + picloram",132.68,Herbicida
2024-08-01,2024,8,Agosto,"Aminopiralid + 2,4-D",146.57,Herbicida
2024-08-01,2024,8,Agosto,Diuron,124.9,Herbicida
2024-08-01,2024,8,Agosto,Glifosato,135.45,Herbicida
2024-08-01,2024,8,Agosto,Glufosinato de amonio,106.89,Herbicida
2024-08-01,2024,8,Agosto,Metsulfuron metil,86.34,Herbicida
2024-08-01,2024,8,Agosto,Oxadiazon,99.32,Herbicida
2024-08-01,2024,8,Agosto,Paraquat,123.35,Herbicida
2024-08-01,2024,8,Agosto,Pendimetalin,119.28,Herbicida
2024-08-01,2024,8,Agosto,Picloram,120.08,Herbicida
2024-08-01,2024,8,Agosto,Propanil,142.95,Herbicida
2024-08-01,2024,8,Agosto,Abamectina,99.05,Insecticida
2024-08-01,2024,8,Agosto,Cipermetrina,122.6,Insecticida
2024-08-01,2024,8,Agosto,Clorpirifos,,Insecticida
2024-08-01,2024,8,Agosto,Fipronil,130.94,Insecticida
2024-08-01,2024,8,Agosto,Imidacloprid,95.81,Insecticida
2024-08-01,2024,8,Agosto,Metomil,121.36,Insecticida
2024-08-01,2024,8,Agosto,Profenofos,139.52,Insecticida
2024-08-01,2024,8,Agosto,Profenofos + cipermetrina,124.14,Insecticida
2024-08-01,2024,8,Agosto,Tiametoxam + lambdacihalotrina,85.66,Insecticida
2024-09-01,2024,9,Septiembre,10-20-30,142.92,Fertilizante compuesto
2024-09-01,2024,9,Septiembre,12-24-12,171.1,Fertilizante compuesto
2024-09-01,2024,9,Septiembre,13-26-6,162.63,Fertilizante compuesto
2024-09-01,2024,9,Septiembre,15-15-15,151.38,Fertilizante compuesto
2024-09-01,2024,9,Septiembre,15-4-23,154.4,Fertilizante compuesto
2024-09-01,2024,9,Septiembre,17-6-18-2,146.31,Fertilizante compuesto
2024-09-01,2024,9,Septiembre,18-18-18,154.06,Fertilizante compuesto
2024-09-01,2024,9,Septiembre,25-4-24,149.73,Fertilizante compuesto
2024-09-01,2024,9,Septiembre,28-4-0-6,140.46,Fertilizante compuesto
2024-09-01,2024,9,Septiembre,31-8-8,149.17,Fertilizante compuesto
2024-09-01,2024,9,Septiembre,DAP 18-46,171.12,Fertilizante simple
2024-09-01,2024,9,Septiembre,KCL 0-0-60,129.88,Fertilizante simple
2024-09-01,2024,9,Septiembre,SAM,119.03,Fertilizante simple
2024-09-01,2024,9,Septiembre,Urea 46%,134.34,Fertilizante simple
2024-09-01,2024,9,Septiembre,Urea sulfato,128.76,Fertilizante simple
2024-09-01,2024,9,Septiembre,Azoxistrobin + difenoconazol,125.24,Fungicida
2024-09-01,2024,9,Septiembre,Clorotalonil,85.7,Fungicida
2024-09-01,2024,9,Septiembre,Difenoconazol,102.17,Fungicida
2024-09-01,2024,9,Septiembre,Dimetomorf,96.62,Fungicida
2024-09-01,2024,9,Septiembre,Mancozeb,150.05,Fungicida
2024-09-01,2024,9,Septiembre,Mancozeb + cimoxanil,128.13,Fungicida
2024-09-01,2024,9,Septiembre,Mancozeb + metalaxil-m,123.71,Fungicida
2024-09-01,2024,9,Septiembre,Propineb + fluopicolide,132.98,Fungicida
2024-09-01,2024,9,Septiembre,Tebuconazol + trifloxistrobin,119.87,Fungicida
2024-09-01,2024,9,Septiembre,"2,4-D",119.92,Herbicida
2024-09-01,2024,9,Septiembre,"2,4-D + picloram",129.73,Herbicida
2024-09-01,2024,9,Septiembre,"Aminopiralid + 2,4-D",146.43,Herbicida
2024-09-01,2024,9,Septiembre,Diuron,122.81,Herbicida
2024-09-01,2024,9,Septiembre,Glifosato,130.48,Herbicida
2024-09-01,2024,9,Septiembre,Glufosinato de amonio,98.32,Herbicida
2024-09-01,2024,9,Septiembre,Metsulfuron metil,85.52,Herbicida
2024-09-01,2024,9,Septiembre,Oxadiazon,99.77,Herbicida
2024-09-01,2024,9,Septiembre,Paraquat,120.37,Herbicida
2024-09-01,2024,9,Septiembre,Pendimetalin,118.84,Herbicida
2024-09-01,2024,9,Septiembre,Picloram,126.63,Herbicida
2024-09-01,2024,9,Septiembre,Propanil,143.29,Herbicida
2024-09-01,2024,9,Septiembre,Abamectina,99.03,Insecticida
2024-09-01,2024,9,Septiembre,Cipermetrina,124.53,Insecticida
2024-09-01,2024,9,Septiembre,Clorpirifos,,Insecticida
2024-09-01,2024,9,Septiembre,Fipronil,,Insecticida
2024-09-01,2024,9,Septiembre,Imidacloprid,94.8,Insecticida
2024-09-01,2024,9,Septiembre,Metomil,120.38,Insecticida
2024-09-01,2024,9,Septiembre,Profenofos,139.41,Insecticida
2024-09-01,2024,9,Septiembre,Profenofos + cipermetrina,123.05,Insecticida
2024-09-01,2024,9,Septiembre,Tiametoxam + lambdacihalotrina,85.62,Insecticida
2024-10-01,2024,10,Octubre,10-20-30,142.92,Fertilizante compuesto
2024-10-01,2024,10,Octubre,12-24-12,174.87,Fertilizante compuesto
2024-10-01,2024,10,Octubre,13-26-6,164.42,Fertilizante compuesto
2024-10-01,2024,10,Octubre,15-15-15,152.5,Fertilizante compuesto
2024-10-01,2024,10,Octubre,15-4-23,155.77,Fertilizante compuesto
2024-10-01,2024,10,Octubre,17-6-18-2,145.95,Fertilizante compuesto
2024-10-01,2024,10,Octubre,18-18-18,154.58,Fertilizante compuesto
2024-10-01,2024,10,Octubre,25-4-24,146.1,Fertilizante compuesto
2024-10-01,2024,10,Octubre,28-4-0-6,144.69,Fertilizante compuesto
2024-10-01,2024,10,Octubre,31-8-8,146.23,Fertilizante compuesto
2024-10-01,2024,10,Octubre,DAP 18-46,174.79,Fertilizante simple
2024-10-01,2024,10,Octubre,KCL 0-0-60,128.27,Fertilizante simple
2024-10-01,2024,10,Octubre,SAM,125.14,Fertilizante simple
2024-10-01,2024,10,Octubre,Urea 46%,139.88,Fertilizante simple
2024-10-01,2024,10,Octubre,Urea sulfato,130.11,Fertilizante simple
2024-10-01,2024,10,Octubre,Azoxistrobin + difenoconazol,125.74,Fungicida
2024-10-01,2024,10,Octubre,Clorotalonil,85.88,Fungicida
2024-10-01,2024,10,Octubre,Difenoconazol,100.02,Fungicida
2024-10-01,2024,10,Octubre,Dimetomorf,97.34,Fungicida
2024-10-01,2024,10,Octubre,Mancozeb,150.67,Fungicida
2024-10-01,2024,10,Octubre,Mancozeb + cimoxanil,127.75,Fungicida
2024-10-01,2024,10,Octubre,Mancozeb + metalaxil-m,123.29,Fungicida
2024-10-01,2024,10,Octubre,Propineb + fluopicolide,133.47,Fungicida
2024-10-01,2024,10,Octubre,Tebuconazol + trifloxistrobin,119.85,Fungicida
2024-10-01,2024,10,Octubre,"2,4-D",118.78,Herbicida
2024-10-01,2024,10,Octubre,"2,4-D + picloram",127.06,Herbicida
2024-10-01,2024,10,Octubre,"Aminopiralid + 2,4-D",145.99,Herbicida
2024-10-01,2024,10,Octubre,Diuron,122.31,Herbicida
2024-10-01,2024,10,Octubre,Glifosato,129.55,Herbicida
2024-10-01,2024,10,Octubre,Glufosinato de amonio,93.14,Herbicida
2024-10-01,2024,10,Octubre,Metsulfuron metil,82.53,Herbicida
2024-10-01,2024,10,Octubre,Oxadiazon,102.38,Herbicida
2024-10-01,2024,10,Octubre,Paraquat,119.65,Herbicida
2024-10-01,2024,10,Octubre,Pendimetalin,117.8,Herbicida
2024-10-01,2024,10,Octubre,Picloram,133.86,Herbicida
2024-10-01,2024,10,Octubre,Propanil,141.46,Herbicida
2024-10-01,2024,10,Octubre,Abamectina,99.21,Insecticida
2024-10-01,2024,10,Octubre,Cipermetrina,121.92,Insecticida
2024-10-01,2024,10,Octubre,Clorpirifos,,Insecticida
2024-10-01,2024,10,Octubre,Fipronil,,Insecticida
2024-10-01,2024,10,Octubre,Imidacloprid,99.42,Insecticida
2024-10-01,2024,10,Octubre,Metomil,119.88,Insecticida
2024-10-01,2024,10,Octubre,Profenofos,141.62,Insecticida
2024-10-01,2024,10,Octubre,Profenofos + cipermetrina,124.13,Insecticida
2024-10-01,2024,10,Octubre,Tiametoxam + lambdacihalotrina,84.92,Insecticida
2024-11-01,2024,11,Noviembre,10-20-30,142.6,Fertilizante compuesto
2024-11-01,2024,11,Noviembre,12-24-12,177.91,Fertilizante compuesto
2024-11-01,2024,11,Noviembre,13-26-6,165.51,Fertilizante compuesto
2024-11-01,2024,11,Noviembre,15-15-15,154.14,Fertilizante compuesto
2024-11-01,2024,11,Noviembre,15-4-23,159.11,Fertilizante compuesto
2024-11-01,2024,11,Noviembre,17-6-18-2,148.76,Fertilizante compuesto
2024-11-01,2024,11,Noviembre,18-18-18,157.17,Fertilizante compuesto
2024-11-01,2024,11,Noviembre,25-4-24,147.45,Fertilizante compuesto
2024-11-01,2024,11,Noviembre,28-4-0-6,148.73,Fertilizante compuesto
2024-11-01,2024,11,Noviembre,31-8-8,153.62,Fertilizante compuesto
2024-11-01,2024,11,Noviembre,DAP 18-46,177.68,Fertilizante simple
2024-11-01,2024,11,Noviembre,KCL 0-0-60,129.25,Fertilizante simple
2024-11-01,2024,11,Noviembre,SAM,129.87,Fertilizante simple
2024-11-01,2024,11,Noviembre,Urea 46%,140.04,Fertilizante simple
2024-11-01,2024,11,Noviembre,Urea sulfato,131.2,Fertilizante simple
2024-11-01,2024,11,Noviembre,Azoxistrobin + difenoconazol,125.74,Fungicida
2024-11-01,2024,11,Noviembre,Clorotalonil,85.57,Fungicida
2024-11-01,2024,11,Noviembre,Difenoconazol,99.24,Fungicida
2024-11-01,2024,11,Noviembre,Dimetomorf,96.39,Fungicida
2024-11-01,2024,11,Noviembre,Mancozeb,147.85,Fungicida
2024-11-01,2024,11,Noviembre,Mancozeb + cimoxanil,126.52,Fungicida
2024-11-01,2024,11,Noviembre,Mancozeb + metalaxil-m,122.98,Fungicida
2024-11-01,2024,11,Noviembre,Propineb + fluopicolide,133.11,Fungicida
2024-11-01,2024,11,Noviembre,Tebuconazol + trifloxistrobin,119.81,Fungicida
2024-11-01,2024,11,Noviembre,"2,4-D",119.05,Herbicida
2024-11-01,2024,11,Noviembre,"2,4-D + picloram",126.1,Herbicida
2024-11-01,2024,11,Noviembre,"Aminopiralid + 2,4-D",145.87,Herbicida
2024-11-01,2024,11,Noviembre,Diuron,121.56,Herbicida
2024-11-01,2024,11,Noviembre,Glifosato,128.47,Herbicida
2024-11-01,2024,11,Noviembre,Glufosinato de amonio,91.45,Herbicida
2024-11-01,2024,11,Noviembre,Metsulfuron metil,81.42,Herbicida
2024-11-01,2024,11,Noviembre,Oxadiazon,100.03,Herbicida
2024-11-01,2024,11,Noviembre,Paraquat,119.72,Herbicida
2024-11-01,2024,11,Noviembre,Pendimetalin,117.62,Herbicida
2024-11-01,2024,11,Noviembre,Picloram,123.11,Herbicida
2024-11-01,2024,11,Noviembre,Propanil,141.82,Herbicida
2024-11-01,2024,11,Noviembre,Abamectina,98.62,Insecticida
2024-11-01,2024,11,Noviembre,Cipermetrina,122.22,Insecticida
2024-11-01,2024,11,Noviembre,Clorpirifos,,Insecticida
2024-11-01,2024,11,Noviembre,Fipronil,,Insecticida
2024-11-01,2024,11,Noviembre,Imidacloprid,98.95,Insecticida
2024-11-01,2024,11,Noviembre,Metomil,119.77,Insecticida
2024-11-01,2024,11,Noviembre,Profenofos,139.15,Insecticida
2024-11-01,2024,11,Noviembre,Profenofos + cipermetrina,124.35,Insecticida
2024-11-01,2024,11,Noviembre,Tiametoxam + lambdacihalotrina,83.47,Insecticida
2024-12-01,2024,12,Diciembre,10-20-30,142.01,Fertilizante compuesto
2024-12-01,2024,12,Diciembre,12-24-12,185.78,Fertilizante compuesto
2024-12-01,2024,12,Diciembre,13-26-6,164.93,Fertilizante compuesto
2024-12-01,2024,12,Diciembre,15-15-15,161.75,Fertilizante compuesto
2024-12-01,2024,12,Diciembre,15-4-23,163.81,Fertilizante compuesto
2024-12-01,2024,12,Diciembre,17-6-18-2,152.59,Fertilizante compuesto
2024-12-01,2024,12,Diciembre,18-18-18,158.01,Fertilizante compuesto
2024-12-01,2024,12,Diciembre,25-4-24,145.92,Fertilizante compuesto
2024-12-01,2024,12,Diciembre,28-4-0-6,142.45,Fertilizante compuesto
2024-12-01,2024,12,Diciembre,31-8-8,164.88,Fertilizante compuesto
2024-12-01,2024,12,Diciembre,DAP 18-46,182.42,Fertilizante simple
2024-12-01,2024,12,Diciembre,KCL 0-0-60,131.24,Fertilizante simple
2024-12-01,2024,12,Diciembre,SAM,135.36,Fertilizante simple
2024-12-01,2024,12,Diciembre,Urea 46%,142.78,Fertilizante simple
2024-12-01,2024,12,Diciembre,Urea sulfato,134.83,Fertilizante simple
2024-12-01,2024,12,Diciembre,Azoxistrobin + difenoconazol,126.1,Fungicida
